RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
58503 4095 8615 125355 142 2135
57939 3140 6664 85029 58 1767
51698 3267 6917 82970 31 1743
54019 2866 7020 87635 56 2717
68871 5208 8041 115909 101 1731
56223 3391 6747 78611 64 1683
51386 3383 6860 82426 62 1795
50800 3583 6604 78003 97 1633
50556 4905 6641 77181 66 1597
49510 3521 6588 77362 27 1598
48689 3355 6607 77712 43 1634
50238 3301 10756 78417 56 1626
48960 3359 6935 82744 41 1753
52907 3476 7046 79244 44 1658
51333 3560 6609 76968 40 1616
48967 2736 6578 81423 26 1716
52631 4841 6957 83156 25 1710
53401 3036 7128 82188 106 6078
63055 3818 7172 90822 64 1814
53244 3987 7158 95731 207 1814
58207 2948 19054 249088 170 1812
52138 3417 6886 79673 61 1767
50738 3632 6868 79642 56 1704
50300 4180 6598 77345 47 1638
51613 3890 6855 93787 53 1980
50539 3741 6776 82171 53 1749
49958 2790 6706 88899 32 1806
50511 2705 6631 77927 54 1686
51544 3035 6831 80122 42 1725
53074 2828 7283 81564 51 1654
49437 2488 6666 77150 94 1668
49931 3848 6657 77764 29 1627
49608 2568 6844 80477 47 1717
51131 3537 6666 78095 26 1763
53083 3039 7796 83669 147 1817
51073 2584 6639 77958 85 1644
49718 3001 6590 77965 73 1637
49778 2563 6607 77143 108 1687
50148 3123 6589 77398 31 1674
48701 2664 6623 78539 61 1679
50869 2769 6659 79385 58 1950
53722 2750 7920 84135 89 1764
53276 4275 6624 78897 53 1897
49144 3055 6638 77483 41 1656
49815 3400 6755 78239 29 1650
49944 3590 6646 77661 105 3507
54977 3255 8534 83380 46 1741
53714 22855 7713 82513 28 1686
49525 3643 12559 77854 72 1656
48964 3773 6588 77755 70 1654
48686 4139 6507 76538 159 1546
49895 3913 6502 76889 63 1564
50081 3101 6998 83445 32 1572
49746 2994 6628 77058 210 1581
49392 2946 6520 84744 37 1742
57313 4313 6728 81180 29 1620
52558 3674 6534 80400 25 1672
55013 3708 9660 80825 29 1593
49929 3442 6608 79191 28 1660
49504 2705 6557 77858 32 1610
51869 3993 6830 81584 37 1575
50307 3547 6925 77780 36 1606
49781 4230 8619 84310 35 1615
49496 2885 6611 78782 29 1582
49720 3191 6615 78290 33 1581
50732 3002 6716 77279 36 1578
51782 3631 6520 77134 37 1584
48722 4010 6969 76779 35 1637
50183 3769 6514 80090 30 1576
49752 3815 6670 78106 35 1575
51586 3850 6492 79992 33 1803
63365 3152 7737 112275 102 1749
125348 4759 7808 95334 47 1670
53038 3969 7059 81294 41 1597
50020 2871 6588 87023 47 1609
49601 4530 6576 81558 32 1593
49191 2796 6782 97986 51 1606
50288 2916 7044 84064 27 1734
55180 2565 6601 77672 74 1579
49253 4132 6799 76822 38 1589
49551 2765 6527 76719 32 1551
48926 3249 6505 77369 45 1565
51291 2770 6507 76463 40 1570
50193 2592 6499 79733 26 1640
50569 2680 6542 77488 46 1601
50486 2538 6552 76729 27 1586
49177 2989 6510 78919 28 1686
51608 3325 7110 82060 30 1664
51671 2916 7192 88169 46 1974
52482 2743 6705 79087 30 1614
51931 3434 6551 77837 28 1579
49927 4229 6509 76689 29 1556
49285 3320 6528 77671 27 1554
51682 4680 7576 83142 29 1580
50451 2988 6543 77403 52 1555
48467 3954 6577 77403 28 1589
49117 3939 6514 77063 35 1589
49293 4305 6543 79903 32 1621
51365 2688 6504 77676 36 1599
49080 2610 6496 76588 29 1574
48800 3090 6483 77664 25 1629
51053 4205 6704 79625 29 1573
49142 3508 6503 84115 29 1663
51222 2835 6508 78290 44 1607
51670 4032 6512 76296 29 1547
