EStree IncrementalDynamicSSSP Dijkstra Dsource ScaledEStree
22 721 549 1 1
23 738 561 1 1
24 741 548 1 1
21 742 550 1 1
23 758 554 1 1
23 737 581 1 1
26 750 550 1 1
25 743 553 1 1
23 741 576 1 1
24 767 552 1 1
24 796 574 1 1
23 754 550 1 1
24 752 554 1 1
23 755 552 1 1
23 760 555 1 1
22 747 552 1 1
24 736 556 1 1
26 750 551 1 1
22 774 568 1 1
23 742 561 1 1
25 746 566 1 1
24 749 585 1 1
26 791 570 8 1
24 777 579 1 1
23 801 580 1 1
26 800 560 1 1
26 2117 590 4 7
24 747 568 1 1
26 755 570 1 1
23 765 573 1 1
32 773 580 1 1
25 760 576 1 1
24 749 575 1 1
27 772 564 1 1
24 761 583 1 1
25 767 570 1 1
25 754 564 1 1
31 762 569 1 1
28 794 564 1 1
24 747 561 1 1
26 749 555 1 1
23 758 557 1 1
24 750 559 1 1
25 788 552 1 1
27 754 554 1 1
28 766 556 1 1
23 743 561 1 1
27 747 561 1 1
1384 777 556 1 1
25 762 559 1 1
25 767 554 1 1
23 767 554 1 1
25 751 556 1 1
23 814 554 1 1
22 754 558 1 1
22 739 555 1 1
24 754 558 1 1
24 821 555 1 1
24 767 568 1 1
24 766 555 1 1
23 759 555 1 1
25 872 556 1 1
25 770 558 1 1
25 790 557 1 1
25 749 557 1 1
21 729 566 1 1
84 812 918 1 1
50 620 560 0 1
54 610 555 1 1
43 632 554 1 1
42 581 552 1 1
55 711 560 1 1
47 725 556 1 1
44 622 555 1 1
44 644 558 1 1
45 563 566 0 0
47 588 558 1 1
50 597 554 0 0
43 553 560 0 0
41 559 556 0 1
42 605 552 1 1
42 562 558 0 1
42 552 556 0 0
27 567 554 0 0
16 549 553 1 0
38 805 556 1 1
17 556 556 0 1
16 562 552 1 1
17 588 554 1 0
16 562 555 0 0
23 727 552 1 1
23 730 557 1 1
25 732 553 1 1
25 745 557 1 1
23 730 558 1 1
25 755 553 1 1
23 753 556 1 1
23 765 562 1 1
23 752 554 1 1
24 755 553 1 3
23 754 585 1 1
24 760 554 1 1
25 753 554 1 1
23 751 554 1 1
22 749 558 1 1
25 758 555 1 1
26 745 559 1 1
22 749 555 1 1
24 745 562 1 1
24 753 561 1 1
23 747 555 1 1
27 747 555 1 1
24 752 566 1 1
23 763 555 1 1
24 751 562 1 1
23 791 612 1 1
25 751 556 1 1
26 769 556 1 1
27 2040 584 4 7
23 763 559 1 1
23 736 559 1 1
23 738 557 1 1
28 741 555 1 1
23 736 555 1 1
23 739 569 1 1
23 746 556 1 1
26 734 591 1 1
24 742 556 1 1
24 738 571 1 1
26 768 555 1 1
23 735 558 1 1
23 736 561 1 1
23 735 575 1 1
27 752 556 1 1
25 769 560 1 1
25 734 569 1 1
26 751 571 1 1
26 744 571 1 1
23 770 566 1 1
1838 741 568 1 1
24 752 563 1 1
23 747 571 1 1
26 747 574 1 1
22 758 582 1 1
26 861 644 1 1
26 849 619 1 1
25 800 608 1 1
24 796 599 1 1
23 896 609 1 1
26 846 598 1 1
25 819 621 1 1
24 906 712 1 1
31 881 632 1 1
28 851 715 1 2
37 941 907 1 2
41 1032 721 1 1
30 963 1225 2 2
28 1121 1650 2 2
40 992 1076 1 1
31 867 890 1 1
25 834 597 1 1
52 933 662 1 1
59 874 1088 1 1
50 755 626 1 1
58 673 662 1 1
49 982 742 1 1
25 809 613 1 1
27 796 621 1 1
28 835 729 1 1
26 832 634 1 1
25 836 661 1 1
30 873 719 1 1
28 857 1142 1 1
25 816 643 1 1
31 812 593 1 1
28 838 599 1 1
29 814 603 1 1
30 856 611 1 1
28 817 631 1 1
30 849 637 1 1
30 831 638 1 1
36 879 631 1 1
26 843 649 1 1
28 882 656 1 1
29 816 605 1 1
31 869 663 1 1
27 935 615 1 1
27 919 608 1 1
29 835 604 1 1
29 848 605 1 1
30 900 601 1 1
30 860 621 2 1
29 866 603 1 1
33 2310 648 5 9
28 834 597 1 1
30 827 615 1 1
29 829 608 1 1
27 820 603 1 1
29 816 607 1 1
30 829 607 1 1
29 805 607 1 1
26 817 634 1 1
30 961 667 1 1
31 817 599 1 1
33 820 603 1 1
29 822 605 1 1
28 831 608 1 1
36 834 619 1 1
26 825 607 1 1
28 822 627 1 1
29 816 584 1 1
26 772 586 1 1
29 1491 584 1 1
2811 1299 926 1 1
24 783 577 1 1
24 771 573 1 1
28 773 572 1 1
24 768 573 1 1
24 887 573 1 1
23 777 574 1 1
24 768 581 1 1
24 772 664 1 1
23 862 731 1 1
26 778 575 1 1
22 774 572 1 1
24 927 573 1 1
26 790 573 1 1
25 802 584 1 1
23 786 586 1 1
46 764 580 1 1
43 751 578 1 1
45 694 592 1 1
47 636 581 1 1
41 898 589 1 1
27 732 583 1 1
24 740 584 1 1
24 739 582 1 1
23 738 584 1 1
27 772 591 1 1
26 753 601 1 1
23 789 610 1 1
26 801 612 1 1
31 773 605 1 1
24 754 580 1 1
27 792 630 1 1
27 801 629 1 1
27 837 626 1 1
26 793 574 1 1
26 767 575 1 1
27 764 577 1 1
23 779 578 1 1
25 770 574 1 1
27 773 586 1 1
23 760 578 1 1
25 785 573 1 1
27 772 575 1 1
26 795 579 1 1
23 784 578 1 1
27 2234 586 4 12
25 777 579 1 1
28 761 574 1 1
26 759 573 1 1
24 765 583 1 1
24 754 575 1 1
27 757 574 1 1
27 758 579 1 1
23 780 596 1 1
26 811 575 1 1
26 759 579 1 1
25 759 580 1 1
26 783 582 1 1
31 755 583 1 1
27 763 587 1 1
31 767 577 1 1
27 772 574 1 1
26 752 578 1 1
28 753 575 1 1
27 754 576 1 1
24 753 604 1 1
25 759 579 1 1
24 768 586 1 1
1559 750 587 1 1
26 763 577 1 1
25 746 575 1 1
23 742 578 1 1
24 743 582 1 1
24 815 605 1 1
25 789 652 1 1
26 803 746 1 1
23 850 701 1 1
28 773 616 1 1
24 766 587 1 1
23 878 613 1 1
29 780 593 1 1
38 804 703 1 1
25 798 615 1 1
21 769 734 1 1
47 816 865 1 1
56 693 595 1 1
57 603 583 0 1
51 581 582 1 1
46 717 587 1 1
54 589 582 0 0
44 690 587 1 1
53 554 587 1 0
44 658 606 1 1
54 622 607 1 1
56 747 618 1 1
55 576 603 1 1
56 592 614 0 1
55 618 584 1 1
55 558 579 1 0
49 568 581 0 0
52 559 583 1 1
50 683 578 1 1
53 596 579 0 1
51 642 579 0 1
54 660 582 0 1
50 556 582 1 1
44 886 584 1 1
27 747 588 1 1
26 746 588 1 1
24 757 586 1 1
23 785 591 1 1
23 800 608 1 1
24 766 582 1 1
25 785 582 1 1
28 785 578 1 1
24 807 583 1 1
24 791 580 1 1
27 788 591 1 1
26 783 578 1 1
27 789 580 1 1
27 797 581 1 1
23 788 579 1 1
24 792 578 1 1
23 809 581 1 1
25 773 586 1 1
25 792 582 1 1
28 766 591 1 1
24 787 581 1 1
24 780 580 2 1
24 813 609 1 1
24 790 579 1 1
30 828 586 1 1
27 2173 594 4 8
24 781 582 1 5
24 761 584 1 1
27 798 580 1 1
28 775 583 1 1
25 773 581 1 1
27 777 581 1 1
24 776 579 1 1
25 764 585 1 1
27 762 582 1 1
27 779 580 1 1
27 818 585 1 1
28 774 591 1 1
29 780 585 1 1
28 773 586 1 1
28 801 583 1 1
25 785 581 1 1
25 825 595 1 1
25 779 583 5 1
28 781 584 1 1
25 788 581 1 1
24 781 586 1 1
23 819 595 1 1
24 784 582 1 1
24 803 586 1 1
29 769 583 1 1
24 864 584 1 1
26 785 586 1 1
26 769 585 1 1
24 791 586 1 1
23 847 583 1 1
21 782 602 1 1
25 845 590 1 1
25 853 586 1 1
24 799 585 1 1
28 777 585 1 1
24 786 583 1 1
18 779 589 1 1
23 885 585 1 1
19 779 587 1 1
28 812 585 1 1
26 801 583 1 1
24 827 589 1 1
24 794 586 1 1
40 1035 589 1 1
48 711 585 1 1
42 660 583 1 1
49 618 585 1 1
42 846 586 1 1
27 747 585 1 1
25 731 585 1 1
26 746 588 1 1
26 735 588 1 1
27 752 585 1 1
25 740 585 1 1
26 766 597 1 1
27 744 584 1 1
26 758 585 1 1
24 749 584 1 1
24 754 586 1 1
28 742 589 1 1
27 784 585 1 1
23 758 595 1 1
24 753 588 1 1
26 764 584 1 1
26 753 584 1 1
26 757 588 1 1
24 754 585 1 1
26 773 586 1 1
27 765 584 1 1
28 786 592 1 1
26 760 619 1 1
26 2169 606 4 12
23 751 591 1 1
24 745 585 1 1
27 736 586 1 1
25 745 590 1 1
26 748 588 1 1
27 748 589 1 1
26 742 590 1 1
23 745 589 1 1
24 735 587 1 1
29 807 591 1 1
27 756 598 1 1
26 751 590 1 1
24 755 589 1 1
27 746 585 1 1
30 749 586 1 1
27 756 587 1 1
27 763 586 1 1
30 747 590 1 1
28 747 589 1 1
2742 779 629 1 1
32 753 594 1 1
34 764 587 1 1
33 757 587 1 1
32 760 587 1 1
31 822 589 1 1
31 788 589 1 1
31 752 590 1 1
32 758 589 1 1
32 819 592 1 1
32 761 594 1 1
31 766 596 1 1
33 869 594 1 1
35 761 588 1 1
32 781 591 1 1
34 756 593 1 1
47 919 590 1 1
52 694 608 1 1
45 817 590 1 1
44 763 593 1 1
43 558 588 1 1
48 565 592 0 1
50 603 593 1 1
52 559 624 1 1
47 556 590 0 0
50 551 586 0 1
51 566 589 0 0
40 558 589 1 1
42 562 587 0 1
40 627 591 1 1
44 570 591 0 0
44 551 597 1 0
43 550 590 1 0
42 563 599 0 1
44 589 593 1 1
47 614 590 0 1
51 613 607 1 1
43 551 590 1 1
29 562 598 0 0
42 812 599 1 1
17 558 586 0 1
16 603 588 0 1
16 562 592 1 1
16 629 594 1 1
16 558 593 0 0
16 586 595 0 1
16 535 595 0 1
16 812 598 1 1
44 554 592 0 1
24 737 611 1 1
24 725 593 1 1
28 760 596 1 1
26 752 594 1 1
25 758 593 1 1
27 773 612 1 1
27 765 593 1 3
27 750 591 1 1
26 750 592 1 1
26 762 591 1 1
25 749 825 1 1
35 798 993 1 1
28 750 652 1 1
31 781 597 1 1
26 791 614 1 1
24 752 592 1 1
28 832 591 1 1
28 781 594 1 1
29 804 604 1 1
24 768 597 1 1
27 795 586 1 1
27 781 589 1 1
27 2111 617 5 7
27 774 601 1 1
30 759 587 1 1
28 752 592 1 1
28 748 588 1 1
26 750 609 1 1
27 748 598 1 1
28 733 595 1 1
24 752 589 1 1
27 754 586 1 1
34 810 592 1 1
28 758 615 1 1
25 739 601 1 1
25 748 594 1 1
26 763 589 1 1
27 752 589 1 1
25 750 595 1 1
25 767 588 1 1
27 751 602 1 1
25 750 591 1 1
28 761 599 1 1
2177 910 600 1 1
23 752 603 1 1
25 750 589 1 1
24 755 595 1 1
28 752 590 1 1
24 840 595 1 1
25 754 593 1 1
24 737 599 1 1
23 755 590 1 1
33 802 590 1 1
25 765 592 1 1
28 814 618 1 1
22 774 598 1 1
25 760 599 1 1
32 770 595 1 1
30 776 591 1 1
27 774 593 1 1
26 794 591 1 1
34 846 598 1 1
26 796 597 1 1
23 759 598 1 1
27 775 593 1 1
18 1688 600 3 4
24 767 597 1 1
23 765 598 1 1
22 753 599 1 1
46 963 592 1 1
49 722 593 1 1
42 696 598 1 1
24 730 602 1 1
25 749 641 1 1
26 734 594 1 1
27 768 596 1 1
25 769 616 1 1
27 744 596 1 1
26 743 600 1 1
25 740 604 1 1
28 765 593 1 1
26 751 593 1 1
29 779 615 1 1
27 753 599 1 1
24 743 597 1 1
25 756 596 1 1
28 764 593 1 3
26 793 594 1 1
25 789 596 1 1
26 813 598 1 1
25 742 593 1 1
26 773 618 1 1
28 748 596 1 1
28 755 596 1 1
51 785 600 1 1
27 747 604 1 1
27 767 619 1 1
27 755 651 1 1
29 773 594 1 1
28 768 621 1 1
24 832 601 1 1
27 2035 674 5 7
26 814 597 1 1
25 788 595 1 1
26 780 598 1 1
24 755 603 1 1
980 753 597 1 1
24 750 599 1 1
29 778 601 1 1
24 758 599 1 1
28 772 606 1 1
24 737 596 1 1
26 732 602 1 1
25 767 613 1 1
27 773 596 1 1
46 724 601 1 1
25 781 604 1 1
25 735 602 1 1
24 713 600 1 1
39 654 631 1 1
42 665 617 1 1
45 669 648 1 1
64 730 664 1 1
42 941 601 1 1
25 740 598 1 1
26 754 607 1 1
28 783 711 2 2
39 818 589 1 1
25 761 588 1 1
25 750 584 1 1
29 755 582 1 1
29 774 582 1 1
61 758 599 1 1
24 783 586 1 1
25 757 581 1 1
25 768 584 1 1
26 755 582 1 1
26 810 586 1 1
24 744 595 1 1
28 782 584 1 1
25 758 583 1 1
28 780 584 1 1
28 1340 614 1 2
72 2667 632 4 9
35 1840 588 1 2
159 1102 587 1 1
25 763 590 1 1
26 747 616 1 1
28 757 602 1 1
28 783 585 1 1
28 768 583 1 1
25 752 604 1 1
25 762 589 1 1
26 742 590 1 1
28 792 590 1 1
25 789 586 1 1
28 753 586 1 1
26 753 600 1 1
29 759 591 1 1
24 757 587 1 1
26 761 585 1 1
25 751 595 1 1
33 757 585 1 1
26 786 684 1 1
32 761 588 1 1
1230 747 591 1 1
24 762 584 1 1
24 758 584 1 1
24 764 591 1 1
26 741 591 1 1
25 794 587 1 1
26 753 589 1 1
24 751 585 1 1
25 755 585 1 1
30 828 590 1 1
28 749 592 1 1
27 846 589 1 1
29 783 587 1 1
27 765 588 1 1
46 755 610 1 1
48 640 590 1 1
45 611 593 1 1
40 624 594 1 1
27 778 588 1 1
27 721 589 1 1
26 726 612 1 1
26 726 592 1 1
26 712 593 1 1
25 723 592 1 1
26 737 586 1 1
28 740 590 1 1
25 758 616 1 1
24 717 591 1 1
26 719 591 1 1
26 725 594 1 1
26 737 587 1 1
26 739 588 1 1
24 763 588 1 1
25 727 592 1 1
28 726 604 1 1
27 747 586 1 1
28 763 617 1 1
26 2169 612 5 7
26 757 596 1 1
27 722 596 1 1
25 722 590 1 1
25 722 588 1 1
26 728 587 1 1
25 772 594 1 1
26 718 596 1 1
25 721 604 1 1
25 729 591 1 1
28 725 587 1 1
27 731 609 1 1
26 743 593 1 1
28 735 593 1 1
30 733 603 1 1
25 748 588 1 1
28 755 587 1 1
27 724 616 1 1
27 719 594 1 1
28 719 594 1 1
37 723 592 1 1
1239 748 613 1 1
27 762 697 1 1
35 756 612 1 1
30 759 642 1 1
27 775 600 1 1
30 779 600 1 1
26 748 606 1 1
26 740 598 1 1
26 835 775 1 1
29 878 616 1 1
25 756 605 1 1
26 861 613 1 1
27 783 623 1 1
24 873 643 1 1
49 1002 591 1 1
45 691 590 1 1
44 562 592 0 1
54 670 594 1 1
46 572 686 1 1
53 626 599 0 1
45 649 588 1 1
44 592 594 0 1
46 719 619 1 1
50 684 610 1 1
47 609 683 1 1
85 775 604 1 1
56 647 591 1 1
26 765 592 1 1
28 740 624 1 1
29 756 601 1 1
25 830 644 1 1
29 761 593 1 1
26 767 592 1 1
25 784 589 1 1
28 769 613 1 1
27 761 646 1 1
29 852 597 1 1
26 786 589 1 1
28 767 593 1 1
25 774 591 1 1
28 793 611 1 1
26 862 660 1 1
29 773 593 1 1
28 793 593 1 1
26 814 599 1 1
27 809 590 1 1
30 2396 665 9 7
26 783 592 1 1
26 762 589 1 1
25 756 595 1 1
29 756 593 1 1
28 788 601 1 1
26 760 595 1 1
28 764 591 1 1
29 766 610 1 1
26 758 594 1 1
27 762 630 1 1
28 787 590 1 1
25 769 592 1 1
26 764 590 1 1
29 764 595 1 1
32 770 600 1 1
24 767 617 1 1
26 759 590 1 1
28 763 594 1 1
29 765 595 1 1
31 763 590 1 1
26 769 592 1 1
1634 774 596 1 1
25 769 593 1 1
28 755 593 1 1
30 759 591 1 1
31 755 594 1 1
30 814 598 1 1
26 763 602 1 1
25 753 594 1 1
26 759 594 1 1
23 791 595 1 1
22 820 595 1 1
25 827 595 1 1
26 815 593 1 1
28 777 603 1 1
31 1563 605 3 6
22 842 593 1 1
33 762 597 1 1
25 832 594 1 1
28 805 593 1 1
24 774 602 1 1
23 766 593 1 1
42 743 592 1 1
43 722 596 1 1
50 678 593 1 1
47 635 594 1 1
46 650 596 1 1
27 778 598 1 1
29 745 603 1 1
25 748 597 1 1
28 784 605 1 1
27 747 592 1 1
27 760 613 1 1
25 763 603 1 1
25 761 592 1 1
27 765 599 1 1
27 775 592 1 1
28 774 594 1 1
28 767 597 1 1
28 758 596 1 1
27 771 594 1 1
27 761 602 1 1
25 785 605 1 1
28 766 595 1 1
31 790 596 1 1
27 2098 607 5 7
25 730 601 1 1
25 726 594 1 1
29 732 596 1 1
26 739 598 1 1
28 730 595 1 1
26 738 595 1 1
26 739 598 1 1
26 729 594 1 1
25 725 594 1 1
28 725 599 1 1
27 749 596 1 1
25 733 599 1 1
26 735 598 1 1
27 734 596 1 1
27 741 593 1 1
27 738 598 1 1
28 740 595 1 1
26 726 608 1 1
25 739 599 1 1
26 734 595 1 1
28 727 594 1 1
1267 737 603 1 1
27 734 627 1 1
27 734 595 1 1
26 730 594 1 1
26 732 596 1 1
26 751 604 1 1
26 742 594 1 1
24 731 599 1 1
26 735 595 1 1
24 758 596 1 1
28 774 596 1 1
27 736 602 1 1
27 720 595 1 1
23 705 596 1 1
41 641 630 1 1
42 621 601 1 1
44 590 597 0 0
42 587 596 0 1
37 570 601 1 1
26 758 596 1 1
25 700 597 1 1
28 714 599 1 1
25 706 596 1 1
25 741 596 1 1
25 711 601 1 1
24 749 601 1 1
26 719 595 1 1
28 722 597 1 1
25 725 597 1 1
25 753 599 1 1
25 721 600 1 1
25 720 596 1 1
27 723 605 1 1
26 779 598 1 1
26 740 597 1 1
27 754 601 1 1
28 2072 606 5 8
26 711 602 1 1
27 714 598 1 1
26 716 599 1 1
26 730 606 1 1
26 712 600 1 1
27 748 608 1 1
27 719 596 1 1
28 714 597 1 1
26 715 625 1 1
26 710 606 1 1
25 724 603 1 1
29 713 601 1 1
26 722 602 1 1
29 730 601 1 1
29 741 598 1 1
26 734 605 1 1
26 731 611 1 1
31 734 600 1 1
26 727 600 1 1
28 741 599 1 1
30 728 600 1 1
1257 766 607 1 1
27 734 599 1 1
28 735 602 1 1
26 734 600 1 1
29 737 623 1 1
29 758 604 1 1
25 729 606 1 1
25 728 608 1 1
28 773 610 1 1
28 817 605 1 1
26 762 634 1 1
27 745 615 1 1
23 711 604 1 1
43 676 612 1 1
46 671 601 1 1
47 627 620 1 1
41 616 619 0 1
26 757 608 1 1
25 723 609 1 1
26 738 602 1 1
25 732 599 1 1
26 755 628 1 1
26 727 618 1 1
27 730 606 1 1
26 748 600 1 1
26 740 604 1 1
26 759 600 1 1
25 754 621 1 1
29 763 633 1 1
26 744 613 1 1
27 737 602 1 1
26 2070 626 5 7
27 728 603 1 1
27 708 606 1 1
29 722 615 1 1
28 726 606 1 1
27 727 601 1 1
28 731 603 1 1
28 734 610 1 1
32 739 615 1 1
26 752 618 1 1
28 733 611 1 1
30 736 609 1 1
29 732 615 1 1
29 735 624 1 1
29 734 633 1 1
28 739 607 1 1
29 735 606 1 1
27 735 605 1 1
28 754 712 2 1
44 861 673 1 1
1145 790 840 1 1
34 808 651 1 1
30 770 618 1 1
29 757 629 1 1
30 766 625 1 1
33 849 620 1 1
28 764 623 1 1
28 764 616 1 1
27 777 621 1 1
29 837 631 1 1
28 910 618 1 1
26 807 619 1 1
25 779 619 1 1
22 763 622 1 1
45 749 635 1 1
42 630 624 1 1
46 682 618 1 1
45 566 620 1 1
44 642 625 1 1
47 575 622 0 1
44 568 641 0 1
47 634 631 1 1
43 592 618 1 1
55 713 647 1 1
43 651 622 1 1
50 680 616 1 1
50 615 621 1 1
52 635 624 1 1
44 642 618 0 1
51 552 627 0 1
56 633 617 0 1
33 728 618 1 1
21 736 622 1 1
27 757 630 1 1
31 739 621 1 1
27 761 634 1 1
28 752 636 1 1
29 765 654 1 1
28 763 632 1 1
30 777 629 1 1
28 772 635 1 1
29 777 632 1 1
26 770 623 1 1
27 783 627 1 1
27 759 628 1 1
27 789 634 1 1
26 2285 691 5 7
31 794 641 1 1
28 759 643 1 1
27 752 628 1 1
30 752 622 1 1
30 777 644 1 1
28 792 646 1 1
28 808 655 1 1
29 792 630 1 1
31 779 686 1 1
27 773 813 1 1
28 779 775 1 1
27 779 680 1 1
31 966 798 1 1
32 798 701 1 1
36 862 658 1 1
34 793 638 1 1
33 803 688 1 1
41 886 629 1 1
28 809 612 1 1
30 791 614 1 1
27 779 614 1 1
30 784 606 1 1
27 774 612 1 1
2638 822 633 1 1
29 812 657 1 1
32 802 652 1 1
30 788 609 1 1
31 795 604 1 1
26 867 608 1 1
31 792 608 1 1
25 785 617 1 1
27 792 605 1 1
23 1403 609 1 1
28 2042 618 1 1
24 839 609 1 1
31 858 606 1 1
18 768 606 1 1
23 881 612 1 1
18 776 606 1 1
29 853 605 1 1
29 823 628 1 1
28 781 610 1 1
24 770 605 1 1
45 767 607 1 1
61 561 609 1 1
54 562 606 0 1
53 557 628 0 0
46 659 610 1 1
54 632 614 1 1
46 576 610 1 1
45 562 616 1 1
52 665 606 1 1
49 585 611 1 1
71 695 611 1 1
54 634 618 1 1
53 557 609 1 0
53 573 605 0 1
54 596 605 1 1
51 556 617 1 1
49 586 607 0 1
51 551 619 1 1
46 672 606 1 1
50 592 606 1 1
50 638 610 1 0
54 643 606 1 1
52 557 627 1 1
32 710 615 1 1
48 683 610 1 1
20 647 606 1 1
19 539 608 0 1
19 540 609 0 1
29 762 628 1 1
29 738 614 1 1
27 741 611 1 1
25 779 609 1 1
27 763 610 1 1
32 779 608 1 1
28 799 777 2 1
31 859 629 1 1
26 811 621 1 1
27 789 626 1 1
31 782 621 1 1
31 815 644 1 1
31 806 623 1 1
26 821 639 1 1
30 2170 634 4 9
28 772 626 1 1
27 800 623 1 1
31 784 622 1 1
27 764 640 1 1
27 782 626 1 1
27 767 623 1 1
27 780 645 1 1
29 771 622 1 1
30 764 623 1 1
28 765 625 1 1
28 818 624 1 1
27 772 622 1 1
32 784 627 1 1
30 765 622 1 1
30 776 624 1 1
29 768 622 1 1
29 765 624 1 1
30 759 648 1 1
28 771 626 1 1
28 769 623 1 1
31 759 623 1 1
1975 766 628 1 1
29 785 628 1 1
30 744 632 1 1
31 752 625 1 1
27 758 627 1 1
33 809 625 1 1
27 767 647 1 1
27 762 768 2 1
31 802 623 1 1
23 817 609 1 1
20 833 611 1 1
23 803 610 1 1
25 987 648 1 1
29 837 616 1 1
18 747 624 1 1
25 845 643 1 1
19 755 626 1 1
30 860 633 1 1
27 798 632 1 1
28 784 624 1 1
44 740 629 1 1
47 746 641 1 1
51 673 649 1 1
47 623 637 1 0
40 644 632 1 1
30 615 625 1 1
28 767 628 1 1
28 741 638 1 1
28 753 644 1 1
28 738 636 1 1
27 760 630 1 1
28 761 624 1 1
30 759 628 1 1
28 799 646 1 1
29 794 630 1 1
27 753 631 1 1
28 777 629 1 1
26 775 629 1 1
31 2304 661 4 7
31 759 634 1 1
26 741 633 1 1
27 757 627 1 1
31 759 628 1 1
32 758 629 1 1
43 792 626 1 1
27 740 636 1 1
30 755 635 1 1
31 763 625 1 1
27 762 629 1 1
31 754 671 1 1
29 776 633 1 1
26 756 634 1 1
30 750 635 1 1
31 803 627 1 1
29 755 626 1 1
29 767 629 1 1
30 752 635 1 1
27 759 633 1 1
27 767 632 1 1
28 753 630 1 1
1138 780 631 1 1
26 761 638 1 1
32 746 627 1 1
31 754 627 1 1
26 837 631 1 1
29 760 649 1 1
26 743 634 1 1
28 752 635 1 1
29 785 640 1 1
28 828 627 1 1
29 760 628 1 1
28 750 631 1 1
22 747 633 1 1
47 721 629 1 1
42 585 628 1 1
57 706 632 1 1
55 646 657 1 1
53 645 629 1 1
55 602 661 1 0
59 623 634 1 1
43 589 630 1 1
55 693 629 1 1
46 624 636 0 1
50 674 633 1 1
52 694 678 0 1
46 560 614 1 1
43 618 617 1 1
54 645 615 1 1
44 556 615 1 1
39 648 615 1 1
32 626 629 1 1
20 553 615 0 0
27 766 614 1 1
25 743 612 1 1
27 750 612 1 1
28 762 613 1 1
28 735 623 1 1
28 753 613 1 1
28 755 618 1 1
27 765 612 1 1
28 767 611 1 1
50 804 622 1 1
29 765 633 1 1
29 801 614 1 1
29 2126 626 4 7
31 776 618 1 1
27 733 630 1 1
30 739 636 1 1
30 757 617 1 1
27 788 629 1 1
30 752 614 1 1
31 763 621 1 1
28 737 621 1 1
29 755 616 1 1
26 757 615 1 1
28 774 620 1 1
27 769 637 1 1
27 745 622 1 1
27 765 622 1 1
32 775 619 1 1
27 754 616 1 1
31 762 619 1 1
29 765 617 1 1
28 759 630 1 1
31 764 616 1 1
31 750 615 1 1
1666 766 646 1 1
27 755 619 0 1
27 747 622 1 1
30 740 626 1 1
28 774 615 1 1
30 824 617 1 1
30 802 620 1 1
30 744 623 1 1
26 741 620 1 1
22 796 618 1 1
44 867 616 1 1
27 814 616 1 1
39 749 624 1 1
25 823 622 1 1
25 745 624 1 1
27 822 639 1 1
28 787 620 1 1
28 781 618 1 1
25 729 620 1 1
42 717 626 1 1
45 689 617 1 1
46 658 650 1 1
42 635 624 1 1
28 622 620 1 1
27 819 719 1 1
30 766 636 1 2
30 751 650 1 1
29 760 631 1 1
27 754 651 1 1
27 756 641 1 1
29 751 641 1 1
30 789 632 1 1
27 814 633 1 1
28 800 636 1 1
28 784 635 1 1
29 2172 699 4 7
31 755 637 1 1
28 762 636 1 1
31 750 651 1 1
27 740 638 1 1
28 765 637 1 1
29 748 632 1 1
32 747 633 1 1
29 746 638 1 1
31 756 636 1 1
28 765 643 1 1
29 747 634 1 1
29 753 637 1 1
31 752 634 1 1
31 763 655 1 1
27 768 639 1 1
29 763 637 1 1
30 756 631 1 1
27 764 638 1 1
30 754 636 1 1
28 765 658 1 1
1074 765 643 1 1
27 781 635 1 1
30 759 636 1 1
27 765 633 1 1
27 751 633 1 1
31 811 660 1 1
27 760 634 1 1
26 748 635 1 1
28 763 633 1 1
29 796 653 1 1
28 817 711 1 1
29 770 638 1 1
26 735 657 1 1
26 736 881 2 2
55 1049 1519 2 2
59 843 1229 2 2
68 785 1115 2 1
59 868 1107 1 1
36 666 710 1 1
28 699 677 1 1
31 845 652 1 1
35 800 695 1 1
45 806 731 1 1
33 835 1089 1 1
33 820 866 2 2
44 862 654 1 1
34 800 693 1 1
35 905 759 1 1
35 984 2455 2 2
38 1074 1184 1 2
37 4173 1811 10 16
33 899 1078 1 2
36 890 726 1 1
37 956 708 1 1
32 947 731 1 1
36 824 654 1 1
34 831 650 1 1
34 818 629 1 1
31 798 616 1 1
33 879 666 1 1
29 875 635 1 1
27 782 637 1 1
32 822 646 1 1
34 806 650 1 1
33 835 1061 1 1
34 830 1123 1 1
34 829 646 1 1
32 808 631 1 1
28 803 654 1 1
29 843 643 1 1
29 799 640 1 1
1119 825 636 1 1
29 819 645 1 1
32 808 636 1 1
32 809 636 1 1
33 791 633 1 1
33 937 798 2 2
56 921 687 1 1
33 818 637 1 1
30 800 637 1 1
34 884 636 1 1
31 983 641 1 1
26 823 632 1 1
56 841 662 1 1
60 655 635 1 1
49 601 633 1 1
49 614 637 1 1
57 603 634 1 1
56 560 632 0 1
57 559 652 0 1
53 720 644 1 1
48 653 640 0 0
48 566 645 0 1
46 558 638 0 1
57 580 631 0 1
46 572 675 1 1
55 704 639 0 0
56 560 633 1 1
49 583 634 1 1
56 599 636 1 0
52 595 632 0 0
61 623 653 1 1
54 574 633 1 0
56 592 635 1 5
50 606 637 0 5
46 668 638 1 2
45 563 654 0 2
45 643 654 1 2
61 652 640 0 1
56 618 637 0 0
54 586 631 1 1
58 561 636 0 0
54 557 636 1 1
46 571 638 0 1
44 545 638 1 1
53 566 637 0 1
42 571 638 1 1
45 587 633 1 0
44 562 638 1 1
44 560 638 0 1
41 552 634 0 1
