RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
3447 550 485 6924 43001 329
2902 500 481 6979 42668 334
3304 490 481 7209 43096 342
3215 402 498 6999 42399 338
3271 555 520 7251 43325 371
3400 517 508 7336 43868 363
3447 474 514 7439 43628 365
3414 695 514 7204 43386 361
3274 535 478 7005 43068 336
3345 364 513 7025 42636 336
3302 561 557 7143 42724 334
3245 731 481 7218 43157 336
3208 347 510 7113 42060 345
3263 629 504 6954 43396 338
3103 534 482 6999 42884 359
3291 732 496 7120 42648 343
3438 640 519 6952 43065 341
3155 486 481 7196 43040 339
3375 448 490 7087 43124 349
3009 449 501 7060 42371 341
3452 535 506 7416 43582 338
3468 466 487 7221 43564 346
3215 539 490 7090 43532 346
3259 508 492 7010 42672 344
3230 425 516 7056 42867 358
3343 397 485 7148 42934 347
3346 503 496 7108 42768 338
3317 346 509 7374 42868 341
3215 591 492 7130 43151 346
3664 527 493 7097 43188 344
3375 377 531 7262 42208 360
2924 591 524 7169 42548 397
3878 498 526 7365 43450 370
3400 516 484 7248 43049 342
3403 395 513 7129 42928 340
3457 425 508 7018 42479 353
3204 523 535 7138 42661 349
3284 413 503 7168 42514 343
3429 575 500 7109 43595 348
3367 594 489 7354 43577 342
3384 452 518 7147 43461 344
3270 552 526 7227 42700 356
3357 621 510 7426 42785 342
3434 466 519 7262 43316 349
3416 459 503 7168 43029 350
3275 623 580 7210 43572 355
3243 484 522 7369 43553 347
3358 784 493 7250 41980 349
3359 464 494 7468 42990 372
3419 622 628 7633 43756 383
3341 419 552 7399 44191 391
3045 528 519 7442 43470 365
3174 638 503 7013 43073 351
3510 478 505 7327 43565 377
3323 606 524 7423 43908 392
3392 453 546 7257 43521 409
3265 588 542 7125 42693 375
3399 572 511 7267 42898 354
3385 511 522 7074 43103 353
3400 530 528 7205 42226 367
3420 425 530 7814 50941 399
3474 658 514 7335 43459 359
3462 368 559 7334 43398 388
3448 403 518 7226 42864 388
3206 491 500 7339 43061 359
3384 449 501 7246 43089 356
2908 351 509 7317 43103 380
3233 571 600 7565 43667 357
3413 500 505 7410 43173 352
3278 413 531 7287 42806 368
3311 473 493 7252 42863 357
3188 430 580 7460 42569 383
3437 501 550 7996 43423 372
2983 428 508 7464 42784 378
3492 670 512 7529 42725 356
3070 447 494 7347 42956 371
3335 607 513 7269 43080 357
3284 464 506 7316 42938 358
3369 414 539 7237 42403 391
3391 705 516 7339 42819 358
3400 491 523 7437 43999 362
3353 382 526 7383 43685 361
3482 529 578 7380 42974 386
3163 763 527 7427 43511 360
3300 641 621 7659 43182 367
3430 382 519 7716 44117 366
3345 505 512 7542 44272 394
3418 567 511 7632 44495 361
3349 650 589 7651 43079 361
3280 562 506 7484 43002 408
3773 606 605 7499 42826 374
3247 539 603 7497 42892 384
3292 639 511 7543 43605 367
3302 487 557 7577 43768 375
3211 390 518 7563 42982 392
3440 441 520 7498 43618 376
3202 338 539 7834 42685 369
3573 486 521 8064 42716 367
3394 492 517 7646 43117 409
3385 410 515 7703 42293 372
3359 436 511 7655 42466 355
3485 431 565 7407 43083 379
3417 393 520 7475 42874 368
3346 445 617 7285 43052 395
3328 412 518 7628 43545 392
3438 551 533 7712 44095 405
3718 631 898 7650 42450 425
3577 641 559 7255 43049 392
3251 476 545 7557 42924 366
3373 488 643 7416 42657 362
3525 591 546 7546 43140 364
3352 597 546 7566 42759 368
3587 563 523 7569 43090 387
3513 514 526 7487 42733 368
3499 451 534 7527 43846 473
3553 751 642 7872 44650 403
3301 550 561 7726 42133 391
3616 455 623 7670 42386 386
3916 734 548 7949 44892 388
3380 534 566 7656 43624 380
3418 673 559 7778 43261 380
3620 478 578 7352 42689 366
3557 426 527 7250 43158 369
3548 476 546 7291 42774 367
3521 442 559 7224 43635 367
3594 392 535 7335 47332 375
3463 452 505 7316 42702 370
3304 450 540 7334 43532 381
3303 496 552 7327 43200 374
3634 517 603 7299 43339 372
3425 760 635 7509 44614 375
3558 531 857 7265 42872 370
3390 480 516 7279 42677 363
3546 509 508 7303 42471 377
3353 445 530 7244 42778 381
3504 441 533 7228 43380 364
3385 522 700 7237 42711 389
3385 518 512 7462 43476 369
3412 417 535 7311 44489 381
3335 589 549 7254 42950 370
3507 680 544 7289 42473 380
3709 475 535 7295 42735 381
3709 386 550 7328 43905 377
3524 452 580 7387 43122 379
3440 480 536 7381 43205 375
3179 678 547 7412 43537 381
3389 405 577 7331 42957 381
3289 533 540 7502 42775 375
3374 490 548 7356 43130 375
3409 495 542 7366 42924 379
3376 506 536 7258 42675 378
3435 504 661 7290 42326 385
3420 389 528 7243 42624 442
3386 427 544 7519 44210 462
3550 484 589 7849 43512 445
3483 522 548 7884 43356 399
3858 470 556 7329 43302 384
3362 481 557 7448 43961 379
3073 388 522 7568 42888 378
3396 582 551 7466 44059 379
3427 541 522 7416 43422 374
3682 437 880 7786 42620 394
3527 523 561 7370 42232 403
3178 553 537 7366 43281 380
3311 588 571 7672 42734 390
3637 452 538 7480 42937 382
3507 427 542 7611 42490 384
3445 524 558 7471 43370 377
3588 485 560 7426 41896 383
3214 506 555 7379 44429 379
3250 488 541 7594 43543 397
3617 494 547 7419 42430 397
3328 522 554 7438 43676 393
3372 522 552 7512 43379 385
3497 746 533 7537 42719 383
3318 462 546 7414 42637 387
3445 446 531 7536 43012 395
3410 625 551 7530 44611 388
3471 537 568 7622 42962 386
3499 528 552 7534 43025 388
3768 456 550 7521 42894 389
3454 489 557 7504 43424 389
3297 608 534 7551 44276 381
3384 426 548 7464 43314 387
3327 443 590 7596 42996 402
3572 393 585 7585 42340 395
3507 529 575 7558 42503 392
3474 488 564 7626 42399 394
3442 466 533 7603 42576 423
3449 545 587 7480 42604 400
3566 481 550 7597 42929 387
3452 552 540 7620 42788 412
