RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
1317 269 486 3206 31086 81857 10101
1319 342 488 3141 30508 83868 11214
1358 205 495 3166 30557 81229 10223
1322 206 487 3145 30056 81134 9776
1314 204 488 3152 30082 82048 9860
1305 207 507 3168 30542 83244 9919
1317 205 491 3153 30935 81677 10129
1346 204 490 3238 30655 94722 10277
1324 205 488 3150 30749 82229 10155
1335 351 509 3243 31763 81924 10226
1304 205 495 3199 30247 81675 9994
1310 289 487 3196 30138 81869 9992
1320 206 490 3191 30257 81619 9841
1314 205 489 3198 34678 82119 10032
1322 207 494 3204 30280 81730 9873
1312 204 500 3206 30553 89269 10126
1357 214 507 3254 30737 87731 10089
1357 350 491 3220 30591 82871 10232
1314 208 491 3245 30477 82299 10093
1313 206 493 3213 31047 83202 10069
1308 205 491 3238 30593 84530 10060
1360 214 513 3247 30864 82393 10259
1307 208 491 3240 30474 81902 10042
1325 220 493 3224 30716 81406 10082
1347 219 514 3296 34120 79239 12673
1321 209 498 3215 30610 79472 10081
1336 207 497 3257 30071 78920 9774
1326 206 496 3253 30035 78812 9854
1317 208 498 3255 29953 79886 9717
1316 333 500 3323 30469 81010 9964
1324 206 497 3246 30443 79082 10190
1322 204 501 3241 31491 80644 10237
1322 337 512 3252 30754 79351 10224
1306 347 498 3271 30337 79397 10019
1334 339 501 3384 30574 79668 10104
1341 206 521 3324 30133 78978 9827
1326 206 514 3348 30154 79072 9832
1317 213 499 3264 30054 78431 9907
1315 204 498 3255 29949 79002 9817
1321 342 515 3263 32025 81832 12991
1357 340 504 3294 30557 78208 10024
1315 335 503 3261 29939 78188 9667
1315 206 502 3276 29892 78167 9627
1330 205 497 3283 29992 78374 9889
1354 205 502 3295 30188 78143 9983
1337 206 505 3275 30016 77003 9950
1318 207 500 3274 29944 76778 9772
1337 205 501 3282 30359 76704 9925
1316 207 515 3319 30133 77017 9843
1334 209 507 3291 30323 76719 10058
1353 210 507 3323 30586 76381 10016
1329 207 502 3275 30394 84434 9990
1412 354 556 3374 35525 78062 11113
1524 207 508 3278 31910 77205 10530
1365 357 539 3411 34716 78940 10762
1336 210 508 3339 30891 74963 13730
1328 205 510 3299 30677 74823 10245
1336 206 503 3300 30665 74391 10181
1317 207 506 3285 30439 80003 10072
