RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
5528 964 878 6874 6 585
4772 956 882 6722 5 587
5201 609 876 6941 6 586
5352 1020 884 6630 6 586
5362 770 880 5483 6 582
5405 901 877 6904 8 586
5377 1040 881 5850 199 587
5565 1058 881 6738 6 584
5591 1082 880 6843 5 582
5308 986 879 6930 6 583
5598 861 877 7119 5 580
5796 1067 875 7197 8 586
5499 925 873 5460 6 584
5317 1010 877 6789 9 582
5538 1160 878 5444 6 584
5465 1190 869 7049 6 580
5361 1034 875 5684 6 582
5470 948 873 5811 6 588
5398 993 876 6984 11 581
5445 992 871 6627 20 586
5410 763 870 7076 5 592
5447 954 867 7341 29 674
5871 1124 945 7357 14 639
5933 962 975 7683 31 627
5556 807 933 7160 7 622
6014 952 942 7289 11 623
5983 1154 929 7360 20 625
5650 933 929 5736 25 629
6226 900 893 7242 813 582
5820 993 878 6403 62 579
6166 811 885 5804 7 585
5845 862 868 7372 14 625
5895 785 934 7511 6 561
5270 784 855 7389 23 552
5872 808 844 6144 6 574
6045 1041 890 6172 6 593
6111 891 892 7471 25 600
5759 1222 807 6684 2861 505
5913 1155 854 6369 24 562
6043 727 878 7294 39 514
4894 967 845 7105 12 572
5932 836 853 7213 115 527
5987 929 801 7250 76 526
6068 649 766 6227 535 425
5839 923 723 6751 140 425
6247 796 707 6832 33 407
5078 973 735 5976 569 394
5552 1116 710 6683 61 390
5276 763 677 7205 15 399
5453 886 681 6794 8 394
4451 775 676 6365 6 388
4918 704 672 6334 65 383
5534 880 667 6488 95 379
4542 787 675 5753 6 384
5099 935 667 5681 9 391
5831 876 672 6549 14 373
5578 797 663 5917 9 388
4757 846 668 6791 8 389
5574 1043 651 6169 23 367
4908 816 647 6260 6 390
5216 633 650 5324 6 391
