FastMIS KBoundedMIS GreedyMIS
2 1766 3384
3 1659 3384
0 1630 3384
0 1660 3384
1 1688 3384
0 1826 3384
1 1667 3384
794 1667 3384
0 1631 3384
0 1712 3384
776 1740 3384
0 1645 3384
786 1642 3384
0 1635 3384
783 1699 3384
775 1641 3384
0 1637 3384
0 1680 3384
0 1721 3384
0 1631 3384
0 1669 3384
0 1626 3384
0 1636 3384
0 1653 3384
0 1648 3384
0 1641 3384
0 1631 3384
0 1701 3384
0 1631 3384
821 1655 3384
818 1671 3384
1 1662 3384
769 1647 3384
0 1649 3384
0 1673 3384
0 1681 3384
0 1775 3384
0 1669 3384
1 1631 3384
0 1727 3384
1 1641 3384
778 1704 3384
0 1756 3384
0 1634 3384
0 1642 3384
0 1749 3384
1 1637 3384
0 1641 3384
0 1665 3384
896 1646 3384
767 1676 3384
797 1686 3384
0 1630 3384
0 1655 3384
4 1721 3384
0 1636 3384
824 1676 3384
1 1714 3384
0 1658 3384
795 1686 3384
0 1681 3384
0 1637 3384
0 1633 3384
801 1731 3384
770 1632 3384
762 1638 3384
0 1630 3384
779 1641 3384
0 1673 3384
1 1634 3384
0 1633 3384
0 1654 3384
0 1636 3384
0 1642 3384
0 1635 3384
0 1640 3384
1 1636 3384
771 1641 3384
0 1642 3384
774 1642 3384
3 1640 3384
799 1662 3384
0 1633 3384
766 1638 3384
0 1683 3384
0 1764 3384
1 1762 3384
0 1716 3384
0 1722 3384
1 1753 3384
0 1759 3384
0 1742 3384
827 1751 3384
0 1752 3384
0 1750 3384
0 1760 3384
0 1749 3384
817 1749 3384
0 1769 3384
0 1710 3384
0 1730 3384
0 1777 3384
1 1766 3384
1 1761 3384
0 1750 3384
830 1751 3384
0 1750 3384
0 1758 3384
827 1754 3384
0 1756 3384
816 1745 3384
1 1757 3384
1 1746 3384
0 1757 3384
825 1755 3384
0 1753 3384
0 1752 3384
0 1746 3384
0 1736 3384
1 1765 3384
0 1771 3384
1 1742 3384
0 1756 3384
1 1774 3384
831 1757 3384
811 1756 3384
0 1753 3384
0 1756 3384
1 1758 3384
0 1743 3384
1 1753 3384
822 1748 3384
0 1770 3384
0 1752 3384
1 1760 3384
848 1740 3384
1 1762 3384
0 1772 3384
1 1756 3384
0 1757 3384
1 1748 3384
1 1750 3384
1 1766 3384
0 1777 3384
1 1759 3384
0 1769 3384
1 1741 3384
824 1751 3384
1 1745 3384
0 1751 3384
0 1747 3384
806 1766 3384
1 1763 3384
1 1760 3384
822 1759 3384
821 1758 3384
1 1761 3384
0 1758 3384
0 1759 3384
0 1758 3384
829 1757 3384
856 1774 3384
790 1680 3384
0 1717 3384
799 1751 3384
13 1775 3384
0 1748 3384
1 1694 3384
0 1738 3384
0 1770 3384
0 1749 3384
828 1760 3384
815 1758 3384
0 1751 3384
0 1749 3384
0 1755 3384
0 1726 3384
0 1714 3384
0 1726 3384
0 1731 3384
0 1753 3384
0 1756 3384
1 1722 3384
0 1772 3384
2 1777 3384
1 1778 3384
1 1772 3384
1 1758 3384
0 1940 3384
1 1761 3384
1 1783 3384
1 1768 3384
0 1775 3384
1 1825 3384
1 1772 3384
0 1770 3384
1 1805 3384
1 1774 3384
0 1749 3384
0 1763 3384
0 1756 3384
0 1753 3384
0 1749 3384
0 1725 3384
0 1696 3384
0 1687 3384
0 1853 3384
1 2210 3384
0 1735 3384
0 1744 3384
1 1763 3384
0 1763 3384
0 1723 3384
1 1740 3384
0 1741 3384
0 1773 3384
845 1761 3384
1 1761 3384
805 1730 3384
777 1729 3384
0 1745 3384
1 1769 3384
1 1771 3384
812 1768 3384
1 1740 3384
0 1755 3384
815 1760 3384
0 1756 3384
804 1756 3384
806 1758 3384
1 1758 3384
799 1769 3384
789 1749 3384
805 1755 3384
0 1759 3384
0 1770 3384
0 1788 3384
1 1776 3384
0 1766 3384
815 1773 3384
1 1765 3384
0 1742 3384
812 1733 3384
0 1748 3384
0 1754 3384
0 1752 3384
0 1715 3384
0 1682 3384
799 1720 3384
0 1738 3384
0 1761 3384
800 1760 3384
0 1773 3384
0 1724 3384
813 1725 3384
0 1759 3384
0 1731 3384
1 1750 3384
796 1716 3384
1 1761 3384
799 1680 3384
0 1688 3384
1 1719 3384
0 1749 3384
0 1755 3384
0 1708 3384
0 1779 3384
0 1756 3384
0 1699 3384
0 1826 3384
825 1766 3384
1 1775 3384
0 1998 3384
1 2517 3384
1 1947 3384
835 1785 3384
1 1795 3384
1 2193 3384
1 2129 3384
897 1758 3384
1 1729 3384
0 1766 3384
0 1829 3384
1 2268 3384
1156 2166 3384
840 1838 3384
817 1722 3384
799 1842 3384
1 2019 3384
1 2003 3384
902 1862 3384
856 1873 3384
0 1788 3384
810 1804 3384
774 1787 3384
1 1812 3384
1 1818 3384
1 1755 3384
1 1774 3384
1 1754 3384
0 1772 3384
0 1766 3384
1 1745 3384
833 1746 3384
802 1752 3384
1 1756 3384
825 1762 3384
810 1774 3384
1 1825 3384
832 1769 3384
816 1753 3384
1 1752 3384
1 1756 3384
0 1738 3384
855 1752 3384
1 1754 3384
1 1765 3384
0 1769 3384
0 1761 3384
1 1746 3384
0 1753 3384
821 1769 3384
795 1756 3384
793 1754 3384
805 1756 3384
0 1771 3384
795 1727 3384
801 1746 3384
821 1801 3384
1 1762 3384
815 1736 3384
1 1790 3384
0 1780 3384
798 1759 3384
0 1739 3384
0 1752 3384
0 1756 3384
0 1908 3384
4 1791 3384
1 1825 3384
1 2084 3384
2 1774 3384
1 1682 3384
0 1641 3384
1 1701 3384
0 1729 3384
0 1678 3384
0 1698 3384
0 1764 3384
0 1672 3384
1 1665 3384
770 1680 3384
1 1678 3384
1 1685 3384
802 1702 3384
0 1700 3384
1 1735 3384
1 1710 3384
0 1828 3384
0 1992 3384
0 1904 3384
0 2060 3384
1 1909 3384
0 1707 3384
1 2068 3384
2 1719 3384
796 1726 3384
1 1735 3384
0 1695 3384
0 1703 3384
0 1765 3384
0 1689 3384
0 1684 3384
0 1790 3384
1 1729 3384
786 1716 3384
775 1688 3384
1 1729 3384
0 1738 3384
775 1693 3384
0 1682 3384
848 1839 3384
771 1691 3384
1 1699 3384
1 1712 3384
1 1687 3384
0 1699 3384
0 1725 3384
0 1707 3384
0 1907 3384
1 1814 3384
1 1753 3384
0 1758 3384
1 1750 3384
0 1727 3384
0 1753 3384
0 1784 3384
1 1720 3384
0 1789 3384
844 1803 3384
0 1769 3384
1 1753 3384
807 1787 3384
0 1744 3384
0 1765 3384
1 1797 3384
0 1814 3384
0 1908 3384
0 1772 3384
0 1772 3384
1 1657 3384
765 1674 3384
789 1721 3384
1 1661 3384
1 1655 3384
0 1702 3384
1 1681 3384
789 1742 3384
0 1717 3384
0 1693 3384
0 1698 3384
1 1735 3384
0 1704 3384
0 1694 3384
1 1710 3384
798 1685 3384
779 1740 3384
1 1806 3384
813 1795 3384
0 1775 3384
1 1778 3384
0 1795 3384
1 1767 3384
0 1829 3384
832 1793 3384
1 1793 3384
1 1704 3384
1 1684 3384
1 2053 3384
1 1683 3384
0 1694 3384
4 1737 3384
1 2244 3384
1 1832 3384
888 1908 3384
841 1862 3384
1 1769 3384
1 1757 3384
0 1761 3384
1 1755 3384
815 1743 3384
1 1737 3384
793 1745 3384
789 1754 3384
787 1762 3384
794 1749 3384
1 1751 3384
0 1760 3384
804 1760 3384
796 1743 3384
0 1754 3384
1 1754 3384
0 1753 3384
1 1742 3384
0 1760 3384
0 1752 3384
0 1755 3384
0 1746 3384
800 1757 3384
793 1746 3384
788 1737 3384
792 1752 3384
1 1754 3384
0 1757 3384
0 1755 3384
0 1729 3384
0 1695 3384
0 1730 3384
1 1710 3384
1 1739 3384
0 1774 3384
1 1775 3384
